NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_UE,endereco_geocode,lat,lng
380,259,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,555,1880,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,238,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,630,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,738,2003,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,492,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,353,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,92,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,78,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,611,1759,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,180,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,84,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,184,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,76,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,188,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,270,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,433,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,140,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,484,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,106,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,436,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,441,1600,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,288,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,211,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,82,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,321,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,16,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,415,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,460,2291,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,181,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,410,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,269,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,757,2038,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,178,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,16,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,40,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,497,1562,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,228,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,486,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,525,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,336,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,467,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,37,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,111,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,240,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,127,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,78,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,603,1856,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,240,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,95,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,51,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,61,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,413,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,48,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,419,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,292,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,121,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,59,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,500,1570,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,477,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,72,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,550,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,239,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,438,2275,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,654,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,314,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,79,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,81,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,593,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,307,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,564,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,185,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,556,1260,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,183,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,42,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,56,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,287,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,115,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,487,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,780,2062,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,405,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,265,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,236,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,175,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,64,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,237,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,11,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,297,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,301,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,230,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,442,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,664,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,62,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,78,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,83,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,304,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,449,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,33,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,538,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,404,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,310,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,519,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,71,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,665,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,242,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,66,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,313,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,81,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,486,2321,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,533,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,134,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,761,2046,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,313,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,43,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,595,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,5,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,605,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,256,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,112,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,714,1988,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,254,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,442,2283,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,58,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,77,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,375,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,449,2283,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,284,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,263,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,495,1880,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,410,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,390,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,264,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,234,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,93,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,563,2380,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,748,2020,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,352,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,473,2313,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,261,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,93,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,89,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,372,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,473,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,34,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,144,1686,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,104,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,37,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,305,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,572,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,12,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,420,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,182,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,217,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,207,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,566,2399,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,268,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,1,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,146,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,65,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,435,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,108,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,366,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,486,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,167,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,465,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,167,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,616,1848,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,2,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,106,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,63,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,107,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,720,1988,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,386,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,95,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,137,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,231,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,86,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,143,1686,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,26,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,6,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,487,2321,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,14,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,496,1562,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,308,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,212,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,383,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,195,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,289,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,272,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,229,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,572,1694,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,119,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,498,2330,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,568,2402,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,226,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,357,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,114,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,797,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,343,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,191,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,294,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,27,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,543,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,752,2038,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,581,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,54,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,217,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,261,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,427,2267,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,274,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,192,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,287,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,265,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,185,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,345,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,87,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,551,2372,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,307,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,345,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,478,2313,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,512,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,451,2283,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,360,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,260,1260,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,295,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,463,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,6,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,122,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,186,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,241,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,523,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,154,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,764,2054,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,162,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,11,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,30,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,430,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,316,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,69,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,115,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,671,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,38,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,364,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,49,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,413,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,488,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,316,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,196,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,82,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,614,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,468,2305,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,768,2062,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,517,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,272,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,389,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,320,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,259,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,243,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,791,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,447,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,509,1570,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,614,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,467,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,213,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,196,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,555,2372,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,238,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,262,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,400,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,14,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,367,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,78,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,162,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,487,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,619,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,635,1880,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,173,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,226,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,454,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,194,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,303,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,386,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,138,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,236,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,225,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,172,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,169,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,5,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,420,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,225,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,521,2356,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,458,2291,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,124,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,265,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,530,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,287,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,172,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,242,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,65,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,429,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,38,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,426,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,274,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,502,1570,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,481,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,501,1570,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,574,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,297,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,326,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,301,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,44,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,142,1686,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,275,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,428,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,562,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,200,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,49,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,376,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,160,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,12,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,370,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,492,1562,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,87,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,191,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,543,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,165,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,19,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,335,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,3,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,463,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,182,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,91,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
